City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
467,Qandala,SO,11.472,49.8728,82.6,66,96,3.24,overcast clouds
468,Takaungu,KE,-3.6837,39.8566,82.0,74,40,11.16,scattered clouds
469,Batasan,PH,12.7667,120.7833,79.34,72,99,4.09,overcast clouds
470,Sokoni,TZ,-6.4333,39.55,83.88,71,8,13.56,clear sky
471,Florence,IT,43.7667,11.25,48.51,68,75,20.71,light intensity drizzle
472,Namibe,AO,-15.1961,12.1522,71.19,78,9,4.61,clear sky
473,Nambucca Heads,AU,-30.65,153.0,64.99,85,31,5.21,scattered clouds
474,Carbonia,IT,39.1672,8.5222,54.25,71,3,13.06,clear sky
475,Limoeiro Do Ajuru,BR,-1.8953,-49.3806,75.54,92,100,8.9,very heavy rain
476,Xichang,CN,27.8964,102.2634,55.29,90,5,0.83,clear sky
477,Yar-Sale,RU,66.8333,70.8333,8.1,95,100,6.42,overcast clouds
478,Irara,BR,-12.05,-38.7667,78.31,67,11,12.8,few clouds
479,Tolaga Bay,NZ,-38.3667,178.3,59.34,62,0,2.06,clear sky
480,Broken Hill,AU,-31.95,141.4333,64.85,67,4,7.58,clear sky
481,Matara,LK,5.9485,80.5353,76.53,88,90,7.7,overcast clouds
482,Rundu,NA,-17.9333,19.7667,67.3,77,13,6.11,few clouds
483,Eureka,US,40.8021,-124.1637,61.12,64,53,14.0,broken clouds
484,Maniitsoq,GL,65.4167,-52.9,20.1,81,53,4.29,broken clouds
485,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,87,100,6.91,overcast clouds
486,Aklavik,CA,68.2191,-135.0107,8.6,66,75,14.97,light snow
487,Sobolevo,RU,54.4299,31.8996,39.85,94,100,10.25,overcast clouds
488,Boralday,KZ,43.3578,76.8594,51.66,82,100,4.47,overcast clouds
489,Esna,EG,25.2934,32.554,81.27,12,7,13.67,clear sky
490,Adrar,MR,20.5022,-10.0711,82.09,7,0,7.99,clear sky
491,Santa Rita,BR,-7.1139,-34.9781,81.27,83,20,9.22,few clouds
492,Ucluelet,CA,48.9329,-125.5528,46.09,72,23,1.99,few clouds
493,Brae,GB,60.3964,-1.353,37.15,60,100,19.98,overcast clouds
494,Norfolk,US,42.1668,-71.2495,57.97,75,100,5.75,overcast clouds
495,Ostrovnoy,RU,68.0531,39.5131,34.56,82,78,18.54,broken clouds
496,Husavik,IS,66.0449,-17.3389,23.79,82,97,5.48,overcast clouds
497,Manicore,BR,-5.8092,-61.3003,78.48,96,95,2.55,light rain
498,Fano,IT,43.8204,13.0121,48.52,78,100,12.39,overcast clouds
499,Port Hueneme,US,34.1478,-119.1951,93.2,59,0,12.66,haze
500,Songjianghe,CN,42.1859,127.479,46.13,83,33,5.97,scattered clouds
501,Praia,CV,14.9215,-23.5087,72.14,73,0,16.11,clear sky
502,Lidkoping,SE,58.5052,13.1577,39.22,79,99,6.93,overcast clouds
503,Surgut,RU,61.25,73.4167,0.09,77,0,2.24,clear sky
504,Svetlaya,RU,46.5389,138.3297,32.36,85,74,3.11,broken clouds
505,Ajdabiya,LY,30.7554,20.2263,64.29,55,82,11.52,broken clouds
506,Baft,IR,29.234,56.6057,58.44,15,98,3.8,overcast clouds
507,Jambi,ID,-1.6,103.6167,72.59,98,65,1.43,broken clouds
508,Chicama,PE,-7.8447,-79.1469,66.74,61,94,9.06,overcast clouds
509,Ingham,US,42.6,-84.3833,39.06,66,100,13.8,overcast clouds
510,Dakar,SN,14.6937,-17.4441,76.08,64,0,13.8,clear sky
511,Waipawa,NZ,-41.4122,175.5153,54.59,74,12,3.06,few clouds
512,Hobyo,SO,5.3505,48.5268,81.95,77,18,13.35,few clouds
513,Mattru,SL,7.6244,-11.8332,80.01,78,68,5.41,light rain
514,Wattegama,LK,6.7989,81.4808,74.34,92,100,2.28,overcast clouds
515,Pishin,PK,30.5803,66.9961,68.76,12,2,3.02,clear sky
516,Yulara,AU,-25.2406,130.9889,55.24,41,0,5.75,clear sky
517,Sorong,ID,-0.8833,131.25,79.14,87,98,10.0,overcast clouds
518,Souillac,MU,-20.5167,57.5167,77.38,88,40,8.05,scattered clouds
519,Progreso,MX,21.2833,-89.6667,82.51,46,88,16.67,overcast clouds
520,Umm Kaddadah,SD,13.6017,26.6876,86.05,10,3,13.04,clear sky
521,Puri,IN,19.8,85.85,81.12,87,8,22.15,clear sky
522,Hargeysa,SO,9.56,44.065,70.03,65,7,5.97,clear sky
523,Kavaratti,IN,10.5669,72.642,83.61,75,81,7.58,light rain
524,Vryburg,ZA,-26.9566,24.7284,55.17,89,100,15.48,moderate rain
525,Torfyanoy,RU,58.4916,49.1979,36.34,96,100,7.56,overcast clouds
526,Creel,MX,27.75,-107.6333,67.93,26,99,18.63,overcast clouds
527,Namwala,ZM,-15.7504,26.4384,63.84,92,97,4.45,overcast clouds
528,Khetri,IN,27.9833,75.8,80.8,15,0,7.67,clear sky
529,Pangai,TO,-19.8,-174.35,84.31,70,40,4.61,scattered clouds
530,Ulagan,RU,50.6321,87.9563,20.07,92,49,2.82,scattered clouds
531,Zhuhai,CN,22.2769,113.5678,69.85,94,20,2.3,few clouds
532,Christiana,ZA,-27.914,25.1611,56.46,80,100,6.31,overcast clouds
533,Martil,MA,35.6166,-5.2752,58.96,67,0,5.75,clear sky
534,Sakakah,SA,29.9697,40.2064,65.77,16,0,7.14,clear sky
535,Fort-Shevchenko,KZ,44.5086,50.263,48.88,87,3,8.08,clear sky
536,Scunthorpe,GB,53.579,-0.6544,43.09,82,86,3.0,overcast clouds
537,Ilulissat,GL,69.2167,-51.1,15.82,62,40,4.61,scattered clouds
538,Arman,RU,59.7,150.1667,13.03,89,56,5.19,broken clouds
539,Bilibino,RU,68.0546,166.4372,-7.26,92,100,1.86,overcast clouds
540,Itapuranga,BR,-15.5622,-49.9486,76.64,78,46,3.6,scattered clouds
541,Coshocton,US,40.272,-81.8596,43.47,74,100,4.0,overcast clouds
542,Ferrol,ES,43.4832,-8.2369,56.34,84,47,7.25,scattered clouds
543,Minsk,BY,53.9,27.5667,38.95,80,100,6.58,overcast clouds
544,La Palma,US,33.8464,-118.0467,92.97,59,20,10.36,few clouds
545,Half Moon Bay,US,37.4636,-122.4286,78.62,55,0,25.32,mist
546,Kolondieba,ML,11.0882,-6.8926,93.09,21,37,2.77,scattered clouds
547,Nyakahanga,TZ,-1.6033,31.1414,61.12,77,25,2.44,scattered clouds
548,Otjimbingwe,NA,-22.35,16.1333,70.81,26,0,4.09,clear sky
549,Gat,IL,31.61,34.7642,65.39,83,0,3.87,clear sky
550,Road Town,VG,18.4167,-64.6167,82.44,65,75,11.5,broken clouds
551,Hailar,CN,49.2,119.7,44.01,50,1,19.04,clear sky
552,Laguna,US,38.421,-121.4238,78.12,14,0,24.16,clear sky
553,Cancun,MX,21.1743,-86.8466,78.73,53,40,9.22,scattered clouds
554,Pringsewu,ID,-5.3582,104.9744,72.63,97,100,3.51,overcast clouds
555,Ambilobe,MG,-13.2,49.05,73.83,95,47,3.02,scattered clouds
556,Foumban,CM,5.7291,10.9001,68.2,82,100,2.01,light rain
557,Solwezi,ZM,-12.1688,26.3894,61.03,98,86,4.5,overcast clouds
558,Thinadhoo,MV,0.5333,72.9333,83.64,68,62,9.95,broken clouds
559,Lasa,IT,46.6166,10.7002,38.28,90,39,6.44,scattered clouds
560,Camocim,BR,-2.9022,-40.8411,78.87,87,93,7.83,heavy intensity rain
561,Megion,RU,61.0296,76.1136,6.82,100,62,3.85,broken clouds
562,Vilyuysk,RU,63.7553,121.6247,2.61,99,100,2.44,overcast clouds
563,Lunsar,SL,8.6833,-12.5333,81.3,68,63,4.61,broken clouds
564,Chifeng,CN,42.2683,118.9636,53.47,47,99,7.63,overcast clouds
565,Inhambane,MZ,-23.865,35.3833,75.33,66,100,16.06,overcast clouds
566,Dongobesh,TZ,-4.0667,35.3833,58.01,71,71,10.42,broken clouds
567,Jinzhou,CN,41.1078,121.1417,48.36,83,8,10.87,clear sky
568,Coxim,BR,-18.5067,-54.76,86.9,56,77,4.74,broken clouds
569,Gobo,JP,33.8833,135.15,55.94,76,0,5.14,clear sky
570,Chumikan,RU,54.7183,135.315,8.56,94,79,2.93,broken clouds
571,Dole,FR,47.0833,5.5,37.11,100,0,2.3,clear sky
572,Buraydah,SA,26.326,43.975,77.45,13,0,13.51,clear sky
573,Machilipatnam,IN,16.1667,81.1333,81.21,80,98,7.4,overcast clouds
574,Zhezkazgan,KZ,47.8043,67.7144,47.7,62,98,10.51,overcast clouds
575,Scottsboro,US,34.6723,-86.0341,60.1,31,40,13.8,scattered clouds
576,Oranjestad,AW,12.524,-70.027,84.15,65,20,20.71,few clouds
577,Pinawa,CA,50.1489,-95.8811,41.65,75,100,11.27,overcast clouds
578,Tomatlan,MX,19.9333,-105.25,89.22,40,0,9.57,clear sky
579,Mongagua,BR,-24.0931,-46.6208,78.66,92,81,1.43,broken clouds
580,Turan,VN,16.0678,108.2208,67.98,88,40,3.44,scattered clouds
581,Wawa,NG,9.9022,4.4192,86.25,52,99,12.55,overcast clouds
582,Sonoma,US,38.55,-122.9011,79.68,26,0,6.91,clear sky
583,Preobrazheniye,RU,42.9019,133.9064,45.09,72,100,10.47,overcast clouds
584,North Platte,US,41.1239,-100.7654,82.29,15,0,8.99,clear sky
585,Birao,CF,10.2849,22.7882,86.7,28,57,5.26,broken clouds
586,Cuamba,MZ,-14.8031,36.5372,65.44,95,17,1.68,few clouds
587,Nadym,RU,65.5333,72.5167,7.65,94,100,6.87,overcast clouds
588,Saint-Ambroise,CA,48.5501,-71.3324,48.74,87,94,2.17,overcast clouds
589,Kumluca,TR,36.3703,30.2869,62.92,73,100,1.97,overcast clouds
590,Okha,RU,53.5739,142.9478,18.46,88,72,9.62,broken clouds
591,Linxia,CN,35.6003,103.2064,51.08,23,0,3.31,clear sky
592,Novochernorechenskiy,RU,56.2669,91.0828,30.38,98,97,5.12,light snow
593,Luba,GQ,3.4568,8.5547,80.55,81,100,1.16,overcast clouds
594,Te Anau,NZ,-45.4167,167.7167,52.23,70,27,1.25,scattered clouds
595,Klaksvik,FO,62.2266,-6.589,31.12,75,100,13.89,light snow
596,Pilar,BR,-9.5972,-35.9567,76.93,84,78,4.16,broken clouds
597,Broome,US,42.2506,-75.833,50.02,70,0,8.05,clear sky
598,Isangel,VU,-19.55,169.2667,82.51,83,26,6.91,scattered clouds
599,Lujan,AR,-34.5703,-59.105,76.01,65,0,1.99,clear sky
600,Vestmannaeyjar,IS,63.4427,-20.2734,39.16,67,100,26.96,overcast clouds
601,Lagoa,PT,39.05,-27.9833,55.26,73,35,38.32,scattered clouds
602,Faya,SA,18.3851,42.4509,62.71,48,0,1.72,clear sky
603,Udachnyy,RU,66.4167,112.4,-1.61,100,78,1.92,broken clouds
604,Russell,US,32.3502,-85.1999,62.96,31,0,13.8,clear sky
605,Banon,ES,40.8382,-1.1909,52.86,71,0,2.3,clear sky
606,High Rock,BS,26.6208,-78.2833,73.42,57,100,12.71,overcast clouds
607,Havoysund,NO,70.9963,24.6622,35.83,97,100,28.59,overcast clouds
608,Kolaras,IN,25.2333,77.6,83.66,17,2,9.93,clear sky
609,Veinticinco De Mayo,AR,-35.4323,-60.1727,73.98,66,0,8.84,clear sky
610,Sol-Iletsk,RU,51.1631,54.9918,47.71,87,100,13.69,overcast clouds
611,Oistins,BB,13.0667,-59.5333,80.69,69,75,18.41,broken clouds
612,Mama,RU,58.3106,112.8986,7.5,98,63,2.48,broken clouds
613,Beringovskiy,RU,63.05,179.3167,34.16,84,98,24.45,overcast clouds
614,Naruja,GE,41.9069,41.9542,57.52,65,6,6.29,clear sky
615,Kampot,KH,10.6167,104.1833,77.05,81,60,4.74,broken clouds
616,Puerto Maldonado,PE,-12.6,-69.1833,79.75,87,99,1.72,overcast clouds
617,Kisangani,CD,0.5167,25.2,74.26,72,43,2.44,scattered clouds
618,Pandan,PH,14.0453,124.1694,79.07,87,100,12.41,heavy intensity rain
619,Coos Bay,US,43.3665,-124.2179,55.31,78,40,16.11,scattered clouds
620,Den Helder,NL,52.9599,4.7593,42.98,70,75,15.99,broken clouds
621,Bushehr,IR,28.9684,50.8385,73.49,56,1,6.91,clear sky
622,Meadow Lake,US,34.8014,-106.5436,79.45,5,3,20.13,clear sky
623,Kahului,US,20.8947,-156.47,84.22,63,20,20.71,few clouds
624,Kosh-Agach,RU,50.0,88.6667,18.54,65,9,5.19,clear sky
625,Svetlyy,RU,54.675,20.1347,39.25,72,10,19.06,clear sky
626,Schluchtern,DE,50.3489,9.5253,39.49,87,43,4.65,scattered clouds
627,Winslow,US,35.0242,-110.6974,78.98,7,0,19.57,clear sky
628,Pavlodar,KZ,52.3,76.95,26.4,86,0,2.24,clear sky
629,Dalby,AU,-27.1833,151.2667,63.99,94,12,1.01,few clouds
630,Perelyub,RU,51.8667,50.3667,45.63,96,100,4.97,overcast clouds
631,Ndola,ZM,-12.9587,28.6366,60.51,98,84,5.73,broken clouds
632,Oriximina,BR,-1.7656,-55.8661,77.77,92,62,0.36,broken clouds
633,Santa Maria,BR,-29.6842,-53.8069,72.7,78,20,4.61,few clouds
634,Kapoeta,SS,4.7717,33.5903,85.66,35,30,18.37,scattered clouds
635,Moerai,PF,-22.4333,-151.3333,81.73,74,85,15.61,light rain
636,Perigueux,FR,45.1833,0.7167,44.08,70,7,3.87,clear sky
637,Pangkalanbuun,ID,-2.6833,111.6167,73.63,97,100,2.01,overcast clouds
638,San Juan,AR,-31.5375,-68.5364,85.51,27,0,7.14,clear sky
639,Dalian,CN,38.9122,121.6022,48.13,87,0,8.95,clear sky
640,Lensk,RU,60.7253,114.9278,4.86,100,80,3.65,broken clouds
641,Gikongoro,RW,-2.464,29.5739,55.81,92,61,4.9,broken clouds
642,Wolfville,CA,45.0835,-64.3655,58.57,58,71,6.91,broken clouds
643,Safaga,EG,26.7292,33.9365,75.4,43,47,10.11,scattered clouds
644,Carangola,BR,-20.7331,-42.0294,72.72,95,90,1.63,moderate rain
645,Dongkan,CN,33.9997,119.8308,56.71,75,40,8.81,scattered clouds
646,Ginir,ET,7.1333,40.7,60.82,65,49,4.34,scattered clouds
647,Casper,US,42.8666,-106.3131,48.79,56,75,24.16,broken clouds
648,Gamay,PH,12.3854,125.2979,78.31,94,100,18.81,moderate rain
649,Ous,RU,60.9058,61.5186,33.91,98,100,6.49,overcast clouds
650,Marapanim,BR,-0.7175,-47.6997,73.54,98,100,4.83,moderate rain
651,Isabela,PH,6.7085,121.9711,78.85,88,99,7.52,overcast clouds
652,Roanoke Rapids,US,36.4615,-77.6542,55.35,41,98,11.99,overcast clouds
653,Masvingo,ZW,-20.0637,30.8277,60.24,96,100,10.8,overcast clouds
654,Oktyabrskoye,RU,43.0645,44.7417,41.14,81,45,6.71,scattered clouds
655,Tygda,RU,53.1167,126.3333,29.35,68,100,9.95,overcast clouds
656,Garowe,SO,8.4054,48.4845,74.32,82,53,9.57,broken clouds
657,Coruripe,BR,-10.1256,-36.1756,79.34,76,43,7.81,scattered clouds
658,Baruun-Urt,MN,46.6806,113.2792,34.16,52,1,13.11,clear sky
659,Sembe,CG,1.6481,14.5806,73.87,87,87,4.76,overcast clouds
660,Morondava,MG,-20.2833,44.2833,80.56,79,53,2.57,broken clouds
661,Chioggia,IT,45.2256,12.2889,43.07,66,100,14.52,overcast clouds
662,Dicabisagan,PH,17.0818,122.4157,75.06,92,72,3.58,broken clouds
663,Portel,BR,-1.9356,-50.8211,75.88,94,99,7.23,light rain
664,Rosetta,EG,31.4044,30.4164,60.01,79,2,6.51,clear sky
665,Mount Gambier,AU,-37.8333,140.7667,58.91,82,83,12.66,broken clouds
666,Skibbereen,IE,51.55,-9.2667,48.11,70,100,16.08,overcast clouds
667,Muisne,EC,0.6,-80.0333,79.02,81,99,7.34,overcast clouds
668,Gondanglegi,ID,-7.7479,112.0132,73.94,91,100,3.85,overcast clouds
669,Seybaplaya,MX,19.65,-90.6667,81.86,46,3,12.88,clear sky
670,Khudumelapye,BW,-23.8833,24.75,57.47,94,100,11.56,moderate rain
671,Roquetas De Mar,ES,36.7642,-2.6148,62.62,83,99,4.63,overcast clouds
672,Boguchany,RU,58.3814,97.4531,27.43,98,100,2.24,light snow
673,Strezhevoy,RU,60.7333,77.5889,1.15,98,84,3.85,broken clouds
674,Uruzgan,AF,32.8333,66.0,64.18,20,39,2.19,scattered clouds
675,Gibsons,CA,49.3997,-123.5027,53.55,41,30,14.94,scattered clouds
676,Sisimiut,GL,66.9395,-53.6735,17.11,83,100,4.16,overcast clouds
677,Yerbogachen,RU,61.2767,108.0108,10.36,96,22,5.28,few clouds
678,Valley City,US,46.9233,-98.0032,55.92,26,0,19.57,clear sky
679,Daura,NG,11.5538,11.4085,83.79,11,76,5.23,broken clouds
680,Yenagoa,NG,4.9247,6.2642,76.96,90,100,1.72,overcast clouds
681,Castro Verde,PT,37.6983,-8.0858,54.82,95,98,4.05,overcast clouds
682,Yaan,NG,7.3833,8.5667,74.39,86,100,11.18,heavy intensity rain
683,Manakara,MG,-22.1333,48.0167,73.9,86,52,4.68,light rain
684,Mundo Nuevo,MX,18.7,-95.5,76.19,62,80,16.4,broken clouds
685,Tianpeng,CN,30.9866,103.9393,61.27,65,0,2.17,clear sky
686,Kodinsk,RU,58.6881,99.1844,26.17,97,100,2.86,overcast clouds
687,Shenjiamen,CN,29.9576,122.298,59.77,92,81,14.43,broken clouds
688,Voyvozh,RU,62.892,54.9635,35.83,99,100,9.51,overcast clouds
689,Abnub,EG,27.2696,31.1511,71.94,25,3,8.88,clear sky
690,Viesite,LV,56.3475,25.5551,34.12,74,3,10.45,clear sky
691,Mardin,TR,37.3131,40.7436,49.6,51,0,5.12,clear sky
692,Malartic,CA,48.1335,-78.1328,39.31,76,100,7.85,overcast clouds
693,West Point,US,33.6076,-88.6503,66.49,20,0,12.66,clear sky
694,Komsomolskiy,UZ,40.4272,71.7189,66.92,59,96,6.91,overcast clouds
695,Axim,GH,4.8699,-2.2405,80.46,83,63,2.35,broken clouds
696,Manado,ID,1.487,124.8455,74.17,100,20,1.14,few clouds
697,Rudbar,AF,30.15,62.6,81.45,10,34,10.2,scattered clouds
698,Kawalu,ID,-7.3817,108.2082,70.36,91,87,2.17,overcast clouds
699,Yambio,SS,4.5721,28.3955,75.65,54,35,2.77,scattered clouds
700,Aasiaat,GL,68.7098,-52.8699,5.41,94,91,6.2,overcast clouds
701,North Bend,US,43.4065,-124.2243,55.24,78,40,16.11,scattered clouds
702,Itoman,JP,26.1247,127.6694,72.37,90,75,10.36,broken clouds
703,Tarko-Sale,RU,64.9225,77.785,-4.02,97,90,5.84,overcast clouds
704,Ukiah,US,39.1502,-123.2078,75.16,33,0,10.36,clear sky
705,Anori,BR,-3.7728,-61.6442,75.88,98,100,2.19,overcast clouds
